Channel,Index,Value
Left,24856,0.4336
Left,24857,0.4016
Left,24858,0.4882
Left,24859,0.4919
Left,24860,0.2946
Left,24861,0.4332
Left,24862,0.2434
Left,24863,0.4282
Left,24864,0.4798
Left,24865,0.2925
Left,24866,0.3867
Left,24867,0.4337
Left,24868,0.4605
Left,24869,0.4137
Left,24870,0.3287
Left,24871,0.4449
Left,24872,0.2893
Left,24873,0.4356
Left,24874,0.419
Left,24875,0.4539
Left,24876,0.4156
Left,24877,0.325
Left,24878,0.4433
Left,24879,0.5771
Left,24880,0.6143
Left,24881,0.7361
Left,24882,0.6654
Left,24883,0.3806
Left,24884,0.4634
Left,24885,0.5059
Left,24886,0.5036
Left,24887,0.523
Left,24888,0.7606
Left,24889,0.4155
Left,24890,0.4561
Left,24891,0.6956
Left,24892,0.4734
Left,24893,0.578
Left,24894,0.6458
Left,24895,0.5946
Left,24896,0.5687
Left,24897,0.647
Left,24898,0.4673
Left,24899,0.5105
Left,24900,0.6171
Left,24901,0.3601
Left,24902,0.712
Left,24903,0.6041
Left,24904,0.5923
Left,24905,0.4172
Left,24906,0.4548
Left,24907,0.5468
Left,24908,0.6706
Left,24909,0.3853
Left,24910,0.6749
Left,24911,0.5631
Left,24912,0.5797
Left,24913,0.6304
Left,24914,0.6349
Left,24915,0.5395
Left,24916,0.6761
Left,24917,0.3845
Left,24918,0.5741
Left,24919,0.6372
Left,24920,0.59
Left,24921,0.4445
Left,24922,0.7055
Left,24923,0.5074
Left,24924,0.628
Left,24925,0.6525
Left,24926,0.6416
Left,24927,0.7589
Left,24928,0.639
Left,24929,0.6893
Left,24930,0.6432
Left,24931,0.7123
Left,24932,0.7924
Left,24933,0.6689
Left,24934,0.7354
Left,24935,0.8048
Left,24936,0.7969
Left,24937,0.6246
Left,24938,0.7686
Left,24939,0.6916
Left,24940,0.7803
Left,24941,0.7271
Left,24942,0.6995
Left,24943,0.717
Left,24944,0.7007
Left,24945,0.7061
Left,24946,0.6623
Left,24947,0.6544
Left,24948,0.8573
Left,24949,0.7301
Left,24950,0.6263
Left,24951,0.6571
Left,24952,0.7917
Left,24953,0.6136
Left,24954,0.5401
Left,24955,0.5485
Left,24956,0.5175
Left,24957,0.5614
Left,24958,0.5741
Left,24959,0.8316
Left,24960,0.6893
Left,24961,0.6583
Left,24962,0.551
Left,24963,0.6817
Left,24964,0.5229
Left,24965,0.6602
Left,24966,0.9041
Left,24967,0.7645
Left,24968,0.6776
Left,24969,0.7687
Left,24970,0.647
Left,24971,0.6194
Left,24972,0.8701
Left,24973,0.5856
Left,24974,0.6645
Left,24975,0.7306
Left,24976,0.6064
Left,24977,0.765
Left,24978,0.6692
Left,24979,0.7661
Left,24980,0.7581
Left,24981,0.675
Left,24982,0.8701
Left,24983,0.6321
Left,24984,0.8331
Left,24985,0.8153
Left,24986,0.8744
Left,24987,0.7142
Left,24988,0.6173
Left,24989,0.9032
Left,24990,0.6614
Left,24991,0.6128
Left,24992,0.6744
Left,24993,0.5943
Left,24994,0.7442
Left,24995,0.6301
Left,24996,0.6609
Left,24997,0.7854
Left,24998,0.7499
Left,24999,0.688
Right,0,0.4568
Right,1,0.4453
Right,2,0.4053
Right,3,0.4525
Right,4,0.5062
Right,5,0.4487
Right,6,0.5076
Right,7,0.3861
Right,8,0.4136
Right,9,0.4047
Right,10,0.4258
Right,11,0.6152
Right,12,0.5631
Right,13,0.3869
Right,14,0.5423
Right,15,0.4635
Right,16,0.4383
Right,17,0.3619
Right,18,0.6116
Right,19,0.3819
Right,20,0.5169
Right,21,0.4313
Right,22,0.6073
Right,23,0.5
Right,24,0.5237
Right,25,0.5307
Right,26,0.5747
Right,27,0.5494
Right,28,0.5473
Right,29,0.5033
Right,30,0.4012
Right,31,0.4503
Right,32,0.6374
Right,33,0.5384
Right,34,0.5059
Right,35,0.4351
Right,36,0.407
Right,37,0.5118
Right,38,0.6742
Right,39,0.5328
Right,40,0.6317
Right,41,0.5344
Right,42,0.6617
Right,43,0.5656
Right,44,0.4806
Right,45,0.5798
Right,46,0.793
Right,47,0.7914
Right,48,0.6639
Right,49,0.6043
Right,50,0.6511
Right,51,0.6551
Right,52,0.6221
Right,53,0.6727
Right,54,0.652
Right,55,0.6021
Right,56,0.5167
Right,57,0.5926
Right,58,0.7209
Right,59,0.6402
Right,60,0.6756
Right,61,0.6195
Right,62,0.5441
Right,63,0.6283
Right,64,0.5521
Right,65,0.5478
Right,66,0.779
Right,67,0.6184
Right,68,0.5882
Right,69,0.826
Right,70,0.7475
Right,71,0.6307
Right,72,0.7123
Right,73,0.6477
Right,74,0.6036
Right,75,0.722
Right,76,0.6436
Right,77,0.6851
Right,78,0.7811
Right,79,0.7715
Right,80,0.6268
Right,81,0.7317
Right,82,0.5716
Right,83,0.7306
Right,84,0.7016
Right,85,0.7258
Right,86,0.6592
Right,87,0.8984
Right,88,0.6008
Right,89,0.789
Right,90,0.5896
Right,91,0.744
Right,92,0.7519
Right,93,0.7005
Right,94,0.6462
Right,95,0.7105
Right,96,0.7236
Right,97,0.8765
Right,98,0.6107
Right,99,0.6428
Right,100,0.7272
Right,101,0.6735
Right,102,0.6894
Right,103,0.8066
Right,104,0.4177
Right,105,0.6401
Right,106,0.5257
Right,107,0.5804
Right,108,0.9404
Right,109,0.7597
Right,110,0.7949
Right,111,0.6916
Right,112,0.7753
Right,113,0.5225
Right,114,0.8026
Right,115,0.6164
Right,116,0.6449
Right,117,0.7481
Right,118,0.7287
Right,119,0.7049
Right,120,0.5595
Right,121,0.7051
Right,122,0.7905
Right,123,0.6404
Right,124,0.8244
Right,125,0.6047
Right,126,0.6917
Right,127,0.8436
Right,128,0.621
Right,129,0.7934
Right,130,0.8844
Right,131,0.7029
Right,132,0.6319
Right,133,0.606
Right,134,0.8125
Right,135,0.8083
Right,136,0.8242
Right,137,0.6745
Right,138,0.7801
Right,139,0.6699
Right,140,0.5848
Right,141,0.7839
Right,142,0.8332
Right,143,0.566
Right,144,0.5624
Right,145,0.6685
Right,146,0.7582
Right,147,0.5473
Right,148,0.6814
Right,149,0.5977
Right,150,0.7247
Right,151,0.5728
Right,152,0.7276
Right,153,0.6324
Right,154,0.5523
Right,155,0.6501
Right,156,0.4476
Right,157,0.5831
Right,158,0.6703
Right,159,0.4569
Right,160,0.3745
Right,161,0.3951
Right,162,0.7592
Right,163,0.6162
Right,164,0.5679
Right,165,0.713
Right,166,0.5752
Right,167,0.6397
Right,168,0.6126
Right,169,0.5601
Right,170,0.6337
Right,171,0.6786
Right,172,0.5798
Right,173,0.5492
Right,174,0.5579
Right,175,0.3592
Right,176,0.6142
Right,177,0.4618
Right,178,0.6424
Right,179,0.5671
Right,180,0.5834
Right,181,0.6395
Right,182,0.4735
Right,183,0.5996
Right,184,0.586
Right,185,0.5373
Right,186,0.4594
Right,187,0.6082
Right,188,0.6154
Right,189,0.5528
Right,190,0.4307
Right,191,0.4813
Right,192,0.5243
Right,193,0.5954
Right,194,0.3644
Right,195,0.4625
Right,196,0.4747
Right,197,0.5028
Right,198,0.3771
Right,199,0.4815
Right,200,0.4682
Right,201,0.3915
Right,202,0.4794
Right,203,0.433
Right,204,0.5325
Right,205,0.3903
Right,206,0.4837
Right,207,0.3896
Right,208,0.4063
Right,209,0.4918
Right,210,0.4812
Right,211,0.4118
Right,212,0.4222
Right,213,0.2994
Right,214,0.5807
Right,215,0.5048
Right,216,0.4967
Right,217,0.2676
Right,218,0.3631
Right,219,0.3847
Right,220,0.2206
Right,221,0.4982
Right,222,0.55
Right,223,0.6062
Right,224,0.2909
Right,225,0.4026
Right,226,0.5185
Right,227,0.3562
Right,228,0.3202
Right,229,0.1856
Right,230,0.4808
Right,231,0.3608
Right,232,0.2851
Right,233,0.3817
Right,234,0.3638
Right,235,0.3606
Right,236,0.3172
Right,237,0.4964
Right,238,0.3159
Right,239,0.4864
Right,240,0.376
Right,241,0.3499
Right,242,0.2986
Right,243,0.4024
Right,244,0.3114
Right,245,0.202
Right,246,0.1937
Right,247,0.3276
Right,248,0.1897
Right,249,0.2693
Right,250,0.3763
Right,251,0.296
Right,252,0.1884
Right,253,0.3967
Right,254,0.3055
Right,255,0.3475
Right,256,0.014
Right,257,0.2689
Right,258,0.315
Right,259,0.3958
Right,260,0.0744
Right,261,0.3364
Right,262,0.3752
Right,263,0.01
Right,264,0.2487
Right,265,0.266
Right,266,0.1765
Right,267,0.1652
Right,268,0.286
Right,269,0.1627
Right,270,0.2075
Right,271,0.3154
Right,272,0.4146
Right,273,0.2979
Right,274,0.2625
Right,275,0.2025
Right,276,0.158
Right,277,0.375
Right,278,0.2536
Right,279,0.389
Right,280,0.2459
Right,281,0.2189
Right,282,0.3308
Right,283,0.286
Right,284,0.178
Right,285,0.4852
Right,286,0.2456
Right,287,0.406
Right,288,0.4023
Right,289,0.197
Right,290,0.2275
Right,291,0.3024
Right,292,0.2508
Right,293,0.5149
Right,294,0.327
Right,295,0.4407
Right,296,0.4079
Right,297,0.3877
Right,298,0.37
Right,299,0.4944
Right,300,0.2929
Right,301,0.5527
Right,302,0.256
Right,303,0.4675
Right,304,0.2535
Right,305,0.367
Right,306,0.4125
Right,307,0.359
Right,308,0.3941
Right,309,0.2781
Right,310,0.3225
Right,311,0.4756
Right,312,0.4332
Right,313,0.3656
Right,314,0.5714
Right,315,0.3214
Right,316,0.4116
Right,317,0.4015
Right,318,0.5179
Right,319,0.4655
Right,320,0.4541
Right,321,0.2847
Right,322,0.5598
Right,323,0.4557
Right,324,0.4932
Right,325,0.4109
Right,326,0.3993
Right,327,0.6439
Right,328,0.3206
Right,329,0.3965
Right,330,0.654
Right,331,0.5739
Right,332,0.4812
Right,333,0.6423
Right,334,0.5662
Right,335,0.5486
Right,336,0.5516
Right,337,0.5794
Right,338,0.5871
Right,339,0.7598
Right,340,0.5244
Right,341,0.5311
Right,342,0.4274
Right,343,0.5494
Right,344,0.7444
Right,345,0.66
Right,346,0.5107
Right,347,0.5714
Right,348,0.4421
Right,349,0.4782
Right,350,0.5933
Right,351,0.5322
Right,352,0.4804
Right,353,0.637
Right,354,0.5829
Right,355,0.4375
Right,356,0.3898
Right,357,0.5433
Right,358,0.4445
Right,359,0.4194
Right,360,0.722
Right,361,0.6022
Right,362,0.5883
Right,363,0.5987
Right,364,0.5065
Right,365,0.6641
Right,366,0.6126
Right,367,0.5525
Right,368,0.57
Right,369,0.5106
Right,370,0.5952
Right,371,0.6143
Right,372,0.5974
Right,373,0.6485
Right,374,0.6374
Right,375,0.6706
Right,376,0.744
Right,377,0.7112
Right,378,0.7494
Right,379,0.5713
Right,380,0.6072
Right,381,0.7254
Right,382,0.7291
Right,383,0.596
Right,384,0.7269
Right,385,0.5732
Right,386,0.7174
Right,387,0.6683
Right,388,0.5342
Right,389,0.6308
Right,390,0.894
Right,391,0.6976
Right,392,0.9088
Right,393,0.5358
Right,394,0.7566
Right,395,0.4295
Right,396,0.6841
Right,397,0.7485
Right,398,0.7703
Right,399,0.6078
Right,400,0.7927
Right,401,0.6364
Right,402,0.6744
Right,403,0.6484
Right,404,0.5789
Right,405,0.8504
Right,406,0.699
Right,407,0.8037
Right,408,0.8001
Right,409,0.5995
Right,410,0.8185
Right,411,0.7477
Right,412,0.5938
Right,413,0.7432
Right,414,0.5964
Right,415,0.8597
Right,416,0.7807
Right,417,0.6924
Right,418,0.8262
Right,419,0.5417
Right,420,0.625
Right,421,0.6748
Right,422,0.9236
Right,423,0.5929
Right,424,0.5291
Right,425,0.5552
Right,426,0.7901
Right,427,0.6398
Right,428,0.6829
Right,429,0.7748
Right,430,0.6823
Right,431,0.718
Right,432,0.7506
Right,433,0.6535
Right,434,0.6793
Right,435,0.7195
Right,436,0.7814
Right,437,0.6146
Right,438,0.3909
Right,439,0.7601
Right,440,0.784
Right,441,0.7103
Right,442,0.7161
Right,443,0.6318
Right,444,0.7371
Right,445,0.7713
Right,446,0.6904
Right,447,0.9326
Right,448,0.5258
Right,449,0.6972
Right,450,0.562
Right,451,0.766
Right,452,0.5184
Right,453,0.5416
Right,454,0.6101
Right,455,0.6984
Right,456,0.6105
Right,457,0.6098
Right,458,0.6485
Right,459,0.6406
Right,460,0.8117
Right,461,0.7296
Right,462,0.6266
Right,463,0.8667
Right,464,0.7041
Right,465,0.556
Right,466,0.6764
Right,467,0.7021
Right,468,0.5776
Right,469,0.5388
Right,470,0.6504
Right,471,0.6033
Right,472,0.7849
Right,473,0.7086
Right,474,0.5679
Right,475,0.6721
Right,476,0.7536
Right,477,0.4849
Right,478,0.5193
Right,479,0.6178
Right,480,0.6197
Right,481,0.6081
Right,482,0.5794
Right,483,0.575
Right,484,0.6431
Right,485,0.7152
Right,486,0.5507
Right,487,0.8396
Right,488,0.7887
Right,489,0.7225
Right,490,0.6486
Right,491,0.784
Right,492,0.5509
Right,493,0.4934
Right,494,0.5208
Right,495,0.4697
Right,496,0.5788
Right,497,0.5932
Right,498,0.5799
Right,499,0.5551
Right,500,0.5661
Right,501,0.7228
Right,502,0.6076
Right,503,0.6342
Right,504,0.5574
Right,505,0.3731
Right,506,0.3495
Right,507,0.7354
Right,508,0.4701
Right,509,0.4578
Right,510,0.5402
Right,511,0.5668
Right,512,0.5755
Right,513,0.6813
Right,514,0.6499
Right,515,0.4148
Right,516,0.5887
Right,517,0.4493
Right,518,0.4699
Right,519,0.3701
Right,520,0.306
Right,521,0.468
Right,522,0.3713
Right,523,0.5555
Right,524,0.4303
Right,525,0.485
Right,526,0.5866
Right,527,0.2969
Right,528,0.3686
Right,529,0.4548
Right,530,0.4636
Right,531,0.5382
Right,532,0.5101
Right,533,0.4286
Right,534,0.4448
Right,535,0.443
Right,536,0.2584
Right,537,0.3851
Right,538,0.421
Right,539,0.4374
Right,540,0.2945
Right,541,0.2554
Right,542,0.3542
Right,543,0.5697
Right,544,0.2863
Right,545,0.4809
Right,546,0.5173
Right,547,0.3586
Right,548,0.2813
Right,549,0.3958
Right,550,0.3592
Right,551,0.249
Right,552,0.2642
Right,553,0.3706
Right,554,0.4137
Right,555,0.2833
Right,556,0.3038
Right,557,0.3727
Right,558,0.2836
Right,559,0.2661
Right,560,0.2155
Right,561,0.2089
Right,562,0.5481
Right,563,0.2567
Right,564,0.4079
Right,565,0.4348
Right,566,0.2431
Right,567,0.2933
Right,568,0.2617
Right,569,0.0853
Right,570,0.0863
Right,571,0.2414
Right,572,0.1891
Right,573,0.4157
Right,574,0.1979
Right,575,0.4117
Right,576,0.164
Right,577,0.3978
Right,578,0.2522
Right,579,0.2597
Right,580,0.1572
Right,581,0.2711
Right,582,0.3877
Right,583,0.2089
Right,584,0.1945
Right,585,0.2087
Right,586,0.4004
Right,587,0.3289
Right,588,0.3931
Right,589,0.2847
Right,590,0.2622
Right,591,0.3056
Right,592,0.3752
Right,593,0.2484
Right,594,0.415
Right,595,0.3196
Right,596,0.0473
Right,597,0.3812
Right,598,0.1705
Right,599,0.3886
Right,600,0.3977
Right,601,0.3454
Right,602,0.3717
Right,603,0.432
Right,604,0.2774
Right,605,0.4112
Right,606,0.4529
Right,607,0.5175
Right,608,0.2357
Right,609,0.3919
Right,610,0.2596
Right,611,0.2601
Right,612,0.4011
Right,613,0.3777
Right,614,0.4891
Right,615,0.3447
Right,616,0.3706
Right,617,0.4098
Right,618,0.3071
Right,619,0.3255
Right,620,0.514
Right,621,0.3521
Right,622,0.5298
Right,623,0.4768
Right,624,0.2658
Right,625,0.4781
Right,626,0.4817
Right,627,0.4762
Right,628,0.4241
Right,629,0.3487
Right,630,0.5817
Right,631,0.4412
Right,632,0.3674
Right,633,0.5057
Right,634,0.39
Right,635,0.3736
Right,636,0.4351
Right,637,0.4103
Right,638,0.3898
Right,639,0.5658
Right,640,0.4778
Right,641,0.6185
Right,642,0.4119
Right,643,0.3286
Right,644,0.5202
Right,645,0.6948
Right,646,0.5663
Right,647,0.8386
Right,648,0.5541
Right,649,0.5483
Right,650,0.313
Right,651,0.575
Right,652,0.5528
Right,653,0.4989
Right,654,0.5296
Right,655,0.5401
Right,656,0.5325
Right,657,0.763
Right,658,0.5205
Right,659,0.578
Right,660,0.5241
Right,661,0.6462
Right,662,0.5889
Right,663,0.5466
Right,664,0.3853
Right,665,0.6055
Right,666,0.5534
Right,667,0.5815
Right,668,0.4724
Right,669,0.7371
Right,670,0.6825
Right,671,0.7429
Right,672,0.7175
Right,673,0.665
Right,674,0.4945
Right,675,0.7959
Right,676,0.5216
Right,677,0.5903
Right,678,0.6906
Right,679,0.6982
Right,680,0.6824
Right,681,0.5878
Right,682,0.5697
Right,683,0.8864
Right,684,0.6315
Right,685,0.6217
Right,686,0.5689
Right,687,0.667
Right,688,0.6647
Right,689,0.6455
Right,690,0.6875
Right,691,0.8279
Right,692,0.5941
Right,693,0.66
Right,694,0.593
Right,695,0.6892
Right,696,0.6048
Right,697,0.611
Right,698,0.5195
Right,699,0.677
Right,700,0.712
Right,701,0.8568
Right,702,0.7193
Right,703,0.629
Right,704,0.5396
Right,705,0.5549
Right,706,0.549
Right,707,0.8678
Right,708,0.7101
Right,709,0.6244
Right,710,0.588
Right,711,0.5996
Right,712,0.6254
Right,713,0.8191
Right,714,0.6856
Right,715,0.5449
Right,716,0.9217
Right,717,0.5775
Right,718,0.6334
Right,719,0.8243
Right,720,0.7356
Right,721,0.6478
Right,722,0.5724
Right,723,0.5995
Right,724,0.6061
Right,725,0.698
Right,726,0.7169
Right,727,0.6834
Right,728,0.6947
Right,729,0.5939
Right,730,0.7286
Right,731,0.8276
Right,732,0.6834
Right,733,0.6816
Right,734,0.7083
Right,735,0.8118
Right,736,0.6105
Right,737,0.845
Right,738,0.742
Right,739,0.7025
Right,740,0.8208
Right,741,0.581
Right,742,0.7511
Right,743,0.7416
Right,744,0.6046
Right,745,0.7438
Right,746,0.7255
Right,747,0.6788
Right,748,0.7823
Right,749,0.6382
Right,750,0.7217
Right,751,0.6808
Right,752,0.6317
Right,753,0.7426
Right,754,0.6706
Right,755,0.5431
Right,756,0.5093
Right,757,0.7673
Right,758,0.5652
Right,759,0.7141
Right,760,0.6904
Right,761,0.6468
Right,762,0.8781
Right,763,0.699
Right,764,0.7553
Right,765,0.7067
Right,766,0.6536
Right,767,0.6733
Right,768,0.8195
Right,769,0.7808
Right,770,0.8656
Right,771,0.6908
Right,772,0.5792
Right,773,0.621
Right,774,0.5444
Right,775,0.738
Right,776,0.6008
Right,777,0.3518
Right,778,0.9017
Right,779,0.5962
Right,780,0.5934
Right,781,0.8161
Right,782,0.5259
Right,783,0.7581
Right,784,0.5834
Right,785,0.5074
Right,786,0.8079
Right,787,0.7272
Right,788,0.7244
Right,789,0.6666
Right,790,0.6872
Right,791,0.5015
Right,792,0.6332
Right,793,0.5264
Right,794,0.4777
Right,795,0.6549
Right,796,0.7268
Right,797,0.5698
Right,798,0.584
Right,799,0.4884
Right,800,0.6
Right,801,0.6722
Right,802,0.6723
Right,803,0.6446
Right,804,0.525
Right,805,0.5187
Right,806,0.66
Right,807,0.6584
Right,808,0.5567
Right,809,0.528
Right,810,0.6839
Right,811,0.5278
Right,812,0.6349
Right,813,0.5432
Right,814,0.4486
Right,815,0.711
Right,816,0.5582
Right,817,0.4715
Right,818,0.3998
Right,819,0.4062
Right,820,0.4942
Right,821,0.7202
Right,822,0.4655
Right,823,0.6649
Right,824,0.5032
Right,825,0.3942
Right,826,0.4611
Right,827,0.3764
Right,828,0.4149
Right,829,0.4079
Right,830,0.3021
Right,831,0.6397
Right,832,0.5054
Right,833,0.4115
Right,834,0.4982
Right,835,0.3883
Right,836,0.2005
Right,837,0.759
Right,838,0.4781
Right,839,0.3959
Right,840,0.2571
Right,841,0.2968
Right,842,0.6073
Right,843,0.5876
Right,844,0.5083
Right,845,0.3171
Right,846,0.5751
Right,847,0.4646
Right,848,0.4806
Right,849,0.4552
Right,850,0.2554
Right,851,0.2817
Right,852,0.3459
Right,853,0.4567
Right,854,0.2496
Right,855,0.3655
Right,856,0.3607
Right,857,0.453
Right,858,0.4365
Right,859,0.2633
Right,860,0.5042
Right,861,0.2385
Right,862,0.4593
Right,863,0.2902
Right,864,0.3569
Right,865,0.3583
Right,866,0.3506
Right,867,0.3935
Right,868,0.3603
Right,869,0.3947
Right,870,0.3579
Right,871,0.1801
Right,872,0.3287
Right,873,0.2404
Right,874,0.1809
Right,875,0.258
Right,876,0.3003
Right,877,0.302
Right,878,0.3777
Right,879,0.3979
Right,880,0.2959
Right,881,0.309
Right,882,0.2618
Right,883,0.324
Right,884,0.291
Right,885,0.2319
Right,886,0.4476
Right,887,0.1728
Right,888,0.3678
Right,889,0.082
Right,890,0.2937
Right,891,0.351
Right,892,0.0117
Right,893,0.2165
Right,894,0.2792
Right,895,0.2378
Right,896,0.2554
Right,897,0.2362
Right,898,0.1182
Right,899,0.4694
Right,900,0.1872
Right,901,0.286
Right,902,0.1829
Right,903,0.0249
Right,904,0.165
Right,905,0.1177
Right,906,0.3766
Right,907,0.2117
Right,908,0.2259
Right,909,0.1758
Right,910,0.2966
Right,911,0.2204
Right,912,0.3962
Right,913,0.3321
Right,914,0.2496
Right,915,0.3967
Right,916,0.3173
Right,917,0.3235
Right,918,0.18
Right,919,0.324
Right,920,0.368
Right,921,0.474
Right,922,0.2703
Right,923,0.5781
Right,924,0.4107
Right,925,0.2078
Right,926,0.28
Right,927,0.5113
Right,928,0.4982
Right,929,0.3804
Right,930,0.3982
Right,931,0.2714
Right,932,0.5247
Right,933,0.2983
Right,934,0.4862
Right,935,0.5415
Right,936,0.4156
Right,937,0.5121
Right,938,0.6046
Right,939,0.4511
Right,940,0.4112
Right,941,0.4265
Right,942,0.3633
Right,943,0.3654
Right,944,0.4906
Right,945,0.4343
Right,946,0.4878
Right,947,0.3103
Right,948,0.4543
Right,949,0.5708
Right,950,0.3601
Right,951,0.4778
Right,952,0.2949
Right,953,0.3539
Right,954,0.5693
Right,955,0.4617
Right,956,0.6789
Right,957,0.5439
Right,958,0.5577
Right,959,0.401
Right,960,0.474
Right,961,0.4432
Right,962,0.4137
Right,963,0.5905
Right,964,0.6143
Right,965,0.5715
Right,966,0.4526
Right,967,0.5721
Right,968,0.3515
Right,969,0.6786
Right,970,0.4201
Right,971,0.4414
Right,972,0.5685
Right,973,0.5809
Right,974,0.5567
Right,975,0.4563
Right,976,0.6841
Right,977,0.4055
Right,978,0.429
Right,979,0.5699
Right,980,0.4574
Right,981,0.7093
Right,982,0.4724
Right,983,0.749
Right,984,0.6999
Right,985,0.7229
Right,986,0.7911
Right,987,0.6134
Right,988,0.5069
Right,989,0.6008
Right,990,0.5572
Right,991,0.5458
Right,992,0.6345
Right,993,0.591
Right,994,0.5496
Right,995,0.6029
Right,996,0.6849
Right,997,0.7282
Right,998,0.4747
Right,999,0.6071
Right,1000,0.6257
Right,1001,0.524
Right,1002,0.6325
Right,1003,0.6616
Right,1004,0.7009
Right,1005,0.6589
Right,1006,0.5652
Right,1007,0.8566
Right,1008,0.7404
Right,1009,0.7147
Right,1010,0.7619
Right,1011,0.6878
Right,1012,0.7938
Right,1013,0.6726
Right,1014,0.6689
Right,1015,0.734
Right,1016,0.8297
Right,1017,0.8249
Right,1018,0.7346
Right,1019,0.7285
Right,1020,0.7479
Right,1021,0.7783
Right,1022,0.811
Right,1023,0.6588
Right,1024,0.8156
Right,1025,0.7193
Right,1026,0.7513
Right,1027,0.8255
Right,1028,0.7631
Right,1029,0.7811
Right,1030,0.6515
Right,1031,0.8412
Right,1032,0.7619
Right,1033,0.7058
Right,1034,0.8041
Right,1035,0.9535
Right,1036,0.5785
Right,1037,0.6157
Right,1038,0.9652
Right,1039,0.7399
Right,1040,0.7168
Right,1041,0.6866
Right,1042,0.8194
Right,1043,0.9601
Right,1044,0.6327
Right,1045,0.6898
Right,1046,0.6646
Right,1047,0.7731
Right,1048,0.8222
Right,1049,0.8621
Right,1050,0.7767
Right,1051,0.9519
Right,1052,0.6424
Right,1053,0.6162
Right,1054,0.8464
Right,1055,0.7115
Right,1056,0.5614
Right,1057,0.667
Right,1058,0.7238
Right,1059,0.6331
Right,1060,0.5958
Right,1061,0.676
Right,1062,0.5897
Right,1063,0.759
Right,1064,0.5004
Right,1065,0.7031
Right,1066,0.7452
Right,1067,0.6834
Right,1068,0.8008
Right,1069,0.5535
Right,1070,0.6195
Right,1071,0.6555
Right,1072,0.7587
Right,1073,0.7082
Right,1074,0.8995
Right,1075,0.6033
Right,1076,0.5431
Right,1077,0.8602
Right,1078,0.5368
Right,1079,0.7468
Right,1080,0.5791
Right,1081,0.4686
Right,1082,0.6364
Right,1083,0.7622
Right,1084,0.5485
Right,1085,0.7265
Right,1086,0.7435
Right,1087,0.5382
Right,1088,0.6407
Right,1089,0.8193
Right,1090,0.7247
Right,1091,0.6315
Right,1092,0.6972
Right,1093,0.585
Right,1094,0.7628
Right,1095,0.7606
Right,1096,0.6591
Right,1097,0.6678
Right,1098,0.5426
Right,1099,0.5049
Right,1100,0.6001
Right,1101,0.6265
Right,1102,0.7391
Right,1103,0.7225
Right,1104,0.6462
Right,1105,0.7442
Right,1106,0.5281
Right,1107,0.7275
Right,1108,0.538
Right,1109,0.7382
Right,1110,0.6101
Right,1111,0.4087
Right,1112,0.6787
Right,1113,0.6837
Right,1114,0.5541
Right,1115,0.5596
Right,1116,0.5777
Right,1117,0.398
Right,1118,0.3509
Right,1119,0.7144
Right,1120,0.4986
Right,1121,0.7633
Right,1122,0.7115
Right,1123,0.7278
Right,1124,0.5027
Right,1125,0.4035
Right,1126,0.4522
Right,1127,0.5128
Right,1128,0.3166
Right,1129,0.5028
Right,1130,0.5266
Right,1131,0.4137
Right,1132,0.4354
Right,1133,0.5137
Right,1134,0.5677
Right,1135,0.4392
Right,1136,0.5538
Right,1137,0.5344
Right,1138,0.5216
Right,1139,0.4478
Right,1140,0.3757
Right,1141,0.6748
Right,1142,0.5642
Right,1143,0.5977
Right,1144,0.4847
Right,1145,0.4726
Right,1146,0.534
Right,1147,0.2974
Right,1148,0.3652
Right,1149,0.3927
Right,1150,0.4228
Right,1151,0.3761
